2,92,170,1,6,7,0,0,0.99415,0.25,0.6,0.63636,0,0,170,1,6,7,0,1,0,0,0,0,0,0,0.96591,1,0.54545,0.63636,NaN,0
3,89.5,168,1,4,6,0,0,0.98246,0.25,0.4,0.54545,0,0,168,1,4,6,0,0,0,0,0,0,0,0,0.93333,1,0.66667,0.46154,NaN,NaN
4,91,169,0,3,10,0,0,0.9883,0,0.3,0.90909,0,0,169,0,3,10,0,0,0,0,0,0,0,0,0.9548,0,0.5,0.71429,NaN,NaN
5,91.5,170,1,5,7,0,0,0.99415,0.25,0.5,0.63636,0,0,170,1,5,7,0,0,0,0,0,0,0,0,0.92391,1,0.71429,0.875,NaN,NaN
6,90.5,169,1,5,6,0,0,0.9883,0.25,0.5,0.54545,0,0,169,1,5,6,0,0,0,0,0,0,0,0,0.94944,0.33333,0.55556,0.66667,0,NaN
7,89.5,169,0,3,7,0,0,0.9883,0,0.3,0.63636,0,0,169,0,3,7,0,0,0,0,0,0,0,0,0.92857,0,0.5,0.63636,NaN,NaN
8,91.5,167,3,5,8,0,0,0.97661,0.75,0.5,0.72727,0,0,167,3,5,8,0,0,0,0,0,0,0,0,0.94886,0.75,0.625,0.66667,NaN,NaN
9,90.5,170,3,3,5,0,0,0.99415,0.75,0.3,0.45455,0,0,170,3,3,5,0,0,0,0,0,0,0,0,0.94972,0.6,0.42857,0.55556,NaN,NaN
10,93.5,170,3,6,8,0,0,0.99415,0.75,0.6,0.72727,0,0,170,3,6,8,0,0,0,0,0,0,0,0,0.95506,1,0.75,0.72727,NaN,NaN
11,91.5,170,1,5,7,0,0,0.99415,0.25,0.5,0.63636,0,0,170,1,5,7,0,0,0,0,0,0,0,0,0.92896,1,0.625,0.875,NaN,NaN
12,91.5,170,3,4,6,0,0,0.99415,0.75,0.4,0.54545,0,0,170,3,4,6,0,0,0,0,0,0,0,0,0.94444,0.75,0.57143,0.75,0,NaN
13,92,169,4,6,5,0,0,0.9883,1,0.6,0.45455,0,0,169,4,6,5,0,0,0,0,0,0,0,0,0.96023,0.8,0.54545,0.625,NaN,NaN
14,90.5,169,1,5,6,0,0,0.9883,0.25,0.5,0.54545,0,0,169,1,5,6,0,0,0,0,0,0,0,0,0.9548,0.33333,0.5,0.6,NaN,NaN
15,92,170,2,5,7,0,0,0.99415,0.5,0.5,0.63636,0,0,170,2,5,7,0,0,0,0,0,0,0,0,0.95506,1,0.625,0.63636,0,NaN
16,93,170,4,6,6,0,0,0.99415,1,0.6,0.54545,0,0,170,4,6,6,0,0,0,0,0,0,0,0,0.94972,1,0.75,0.75,0,NaN
17,92.5,170,3,5,7,0,0,0.99415,0.75,0.5,0.63636,0,0,170,3,5,7,0,0,0,0,0,0,0,0,0.94972,0.75,0.71429,0.77778,0,NaN
18,89.5,169,2,4,4,0,0,0.9883,0.5,0.4,0.36364,0,0,169,2,4,4,0,2,0,0,0,0,0,0,0.9548,0.4,0.5,0.57143,0,0
19,92.5,169,3,5,8,0,0,0.9883,0.75,0.5,0.72727,0,0,169,3,5,8,0,1,0,0,0,0,0,0,0.9548,0.6,1,0.66667,NaN,0
20,92,170,3,5,6,0,0,0.99415,0.75,0.5,0.54545,0,0,170,3,5,6,0,0,0,0,0,0,0,0,0.93407,1,0.71429,0.75,NaN,NaN
21,92,169,3,7,5,0,0,0.9883,0.75,0.7,0.45455,0,0,169,3,7,5,0,0,0,0,0,0,0,0,0.96023,0.75,0.63636,0.71429,0,NaN
22,90,169,3,4,4,0,0,0.9883,0.75,0.4,0.36364,0,0,169,3,4,4,0,1,0,0,0,0,0,0,0.94413,0.75,0.5,0.57143,0,0
23,91,169,3,4,6,0,0,0.9883,0.75,0.4,0.54545,0,0,169,3,4,6,0,0,0,0,0,0,0,0,0.9337,0.6,0.66667,0.75,NaN,NaN
24,92,169,1,5,8,1,0,0.9883,0.25,0.5,0.72727,1,0,169,1,5,8,1,1,0,0,0,0,0,0,0.9548,1,0.55556,0.72727,1,0
25,91,170,2,4,6,0,0,0.99415,0.5,0.4,0.54545,0,0,170,2,4,6,0,0,0,0,0,0,0,0,0.94972,1,0.5,0.6,0,NaN
26,90.5,169,1,3,8,0,0,0.9883,0.25,0.3,0.72727,0,0,169,1,3,8,0,0,0,0,0,0,0,0,0.93889,0.25,0.75,0.8,0,NaN
27,91.5,169,2,5,7,0,0,0.9883,0.5,0.5,0.63636,0,0,169,2,5,7,0,0,0,0,0,0,0,0,0.9548,0.66667,0.55556,0.63636,NaN,NaN
28,91,169,2,7,4,0,0,0.9883,0.5,0.7,0.36364,0,0,169,2,7,4,0,0,0,0,0,0,0,0,0.94944,1,0.63636,0.66667,0,NaN
29,91.5,168,3,4,8,0,0,0.98246,0.75,0.4,0.72727,0,0,168,3,4,8,0,0,0,0,0,0,0,0,0.95455,0.6,0.57143,0.72727,0,NaN
30,90.5,169,1,4,7,0,0,0.9883,0.25,0.4,0.63636,0,0,169,1,4,7,0,1,0,0,0,0,0,0,0.96023,0.33333,0.5,0.7,0,0
31,90.5,168,3,5,5,0,0,0.98246,0.75,0.5,0.45455,0,0,168,3,5,5,0,2,0,0,0,0,0,0,0.96,0.75,0.55556,0.5,NaN,0
32,91.5,170,3,7,3,0,0,0.99415,0.75,0.7,0.27273,0,0,170,3,7,3,0,0,0,0,0,0,0,0,0.93923,1,0.7,0.75,0,NaN
33,92.5,170,3,6,6,0,0,0.99415,0.75,0.6,0.54545,0,0,170,3,6,6,0,2,0,0,0,0,0,0,0.95506,1,0.75,0.75,0,0
34,90,168,3,5,4,0,0,0.98246,0.75,0.5,0.36364,0,0,168,3,5,4,0,2,0,0,0,0,0,0,0.93855,1,0.625,0.5,NaN,0
35,91.5,170,1,5,7,0,0,0.99415,0.25,0.5,0.63636,0,0,170,1,5,7,0,0,0,0,0,0,0,0,0.93923,1,0.625,0.7,NaN,NaN
36,90,170,1,4,5,0,0,0.99415,0.25,0.4,0.45455,0,0,170,1,4,5,0,1,0,0,0,0,0,0,0.94444,0.5,0.5,0.625,0,0
37,92,169,2,7,6,0,0,0.9883,0.5,0.7,0.54545,0,0,169,2,7,6,0,1,0,0,0,0,0,0,0.94944,1,0.63636,0.75,NaN,0
38,91,170,2,5,5,0,0,0.99415,0.5,0.5,0.45455,0,0,170,2,5,5,0,1,0,0,0,0,0,0,0.95506,1,0.625,0.55556,0,0
39,91.5,169,4,4,6,0,0,0.9883,1,0.4,0.54545,0,0,169,4,4,6,0,1,0,0,0,0,0,0,0.9548,0.8,0.57143,0.6,NaN,0
40,92.5,170,1,6,7,1,0,0.99415,0.25,0.6,0.63636,1,0,170,1,6,7,1,0,0,0,0,0,0,0,0.96045,1,0.6,0.7,0.5,NaN
41,91.5,170,2,5,6,0,0,0.99415,0.5,0.5,0.54545,0,0,170,2,5,6,0,0,0,0,0,0,0,0,0.93407,1,0.71429,0.66667,NaN,NaN
42,92,169,3,5,7,0,0,0.9883,0.75,0.5,0.63636,0,0,169,3,5,7,0,0,0,0,0,0,0,0,0.94944,0.75,0.625,0.7,NaN,NaN
43,93.5,169,4,5,8,1,0,0.9883,1,0.5,0.72727,1,0,169,4,5,8,1,0,0,0,0,0,0,0,0.96571,0.8,0.71429,0.66667,1,NaN
44,92,169,4,4,7,0,0,0.9883,1,0.4,0.63636,0,0,169,4,4,7,0,0,0,0,0,0,0,0,0.9548,0.8,0.57143,0.63636,NaN,NaN
45,93.5,169,4,5,9,0,0,0.9883,1,0.5,0.81818,0,0,169,4,5,9,0,0,0,0,0,0,0,0,0.96023,0.66667,0.83333,0.75,NaN,NaN
46,91,168,3,6,5,0,0,0.98246,0.75,0.6,0.45455,0,0,168,3,6,5,0,3,0,0,0,0,0,0,0.96552,1,0.85714,0.41667,0,0
47,92,168,3,6,7,0,0,0.98246,0.75,0.6,0.63636,0,0,168,3,6,7,0,0,0,0,0,0,0,0,0.95455,1,0.66667,0.7,0,NaN
48,91,169,3,4,6,0,0,0.9883,0.75,0.4,0.54545,0,0,169,3,4,6,0,0,0,0,0,0,0,0,0.96023,0.75,0.57143,0.5,0,NaN
49,92,170,3,3,8,0,0,0.99415,0.75,0.3,0.72727,0,0,170,3,3,8,0,2,0,0,0,0,0,0,0.95506,0.75,0.75,0.66667,NaN,0
50,90.5,169,3,6,3,0,0,0.9883,0.75,0.6,0.27273,0,0,169,3,6,3,0,0,0,0,0,0,0,0,0.94944,0.6,0.66667,0.5,0,NaN
