465,0.037469,0.60725,1.4123e-16,1
466,0.025276,0.60711,1.4123e-16,1
306,0.0295,0.61026,1.4123e-16,1
395,0.11888,0.6417,1.3491e-16,1
319,0.52411,0.61521,0.80316,2
332,0.45249,0.54766,0.079476,4
414,0.030059,0.56529,1.4123e-16,1
409,0.098332,0.63934,1.4123e-16,1
499,0.019437,0.60509,1.6721e-05,1
356,0.02885,0.60285,1.4123e-16,1
391,0.031159,0.61656,1.4123e-16,1
314,0.037938,0.59555,1.4123e-16,1
440,0.016772,0.62244,0.00014148,1
102,0.079166,0.61456,0.0012078,1
438,0.11666,0.63246,1.4123e-16,1
273,0.035317,0.58855,1.4123e-16,1
37,0.011229,0.61082,1.4123e-16,1
400,0.086671,0.53607,1.4123e-16,6
430,0.069857,0.61011,1.4123e-16,1
489,0.011141,0.62274,7.8185e-06,1
229,0.049317,0.59402,1.4123e-16,1
354,0.06338,0.59198,1.4123e-16,1
63,0.04266,0.59635,1.4123e-16,1
172,0.013249,0.60916,3.6667e-06,1
178,0.010083,0.60195,0.0022744,1
2,0.052852,0.60148,0.00011378,1
439,0.71728,0.6102,0.19578,4
329,0.043076,0.60357,1.4123e-16,1
179,0.019955,0.60927,1.4123e-16,1
246,0.059217,0.64372,1.4123e-16,1
491,0.11777,0.63158,1.499e-16,1
146,0.091407,0.61712,1.4123e-16,1
47,0.13679,0.60766,1.4123e-16,1
496,0.025977,0.62291,1.4123e-16,1
154,0.049405,0.61158,1.4123e-16,1
19,0.057673,0.59125,1.4123e-16,1
485,0.093441,0.62375,1.4123e-16,1
493,0.45801,0.29951,1.4123e-16,4
234,0.052751,0.6339,0.0025335,1
53,0.071854,0.61547,1.4123e-16,1
473,0.09577,0.57851,1.4123e-16,1
261,0.079563,0.60095,1.4123e-16,1
218,0.041871,0.61902,0.0011348,1
173,0.080502,0.59357,1.4123e-16,1
294,0.13304,0.61546,1.4123e-16,1
379,0.096948,0.55525,1.4123e-16,1
243,0.038297,0.61187,1.4123e-16,1
431,0.19631,0.764,0.55589,3
461,0.02846,0.60788,1.4123e-16,1
495,0.027455,0.62179,1.4123e-16,1
