133,372,0.095854,0.55635,0.0002295,1
98,49,0.045783,0.6269,1.4123e-16,1
56,451,0.073778,0.61351,1.3481e-16,1
230,12,0.082154,0.59061,1.2659e-06,1
119,419,0.060339,0.61785,0.0072063,1
216,380,0.51571,0.20179,1.4123e-16,4
249,91,0.062216,0.60198,0.00028275,1
243,191,0.066152,0.62197,1.4123e-16,1
193,323,0.027591,0.59677,1.4123e-16,1
74,415,0.79817,0.3891,0.10426,4
51,110,0.047669,0.59855,1.4123e-16,1
205,176,0.06897,0.5605,0.014202,1
146,161,0.0068622,0.62923,0.29932,2
219,79,0.39819,0.52202,1.4395e-16,5
25,178,0.010083,0.60195,0.0022744,1
26,2,0.052852,0.60148,0.00011378,1
36,19,0.057673,0.59125,1.4123e-16,1
60,426,0.43975,0.8723,0.20111,3
173,104,0.0047786,0.62143,0.00065302,1
180,67,0.015181,0.61531,1.4123e-16,1
69,436,0.028704,0.60182,1.4123e-16,1
6,332,0.45249,0.54766,0.079476,4
85,27,0.038984,0.58869,1.4123e-16,1
150,115,0.0014587,0.62254,0.012411,1
88,177,0.057219,0.59936,0.0045731,1
71,454,0.079209,0.6117,1.4123e-16,1
66,348,0.30357,0.30502,1.4123e-16,6
40,53,0.071854,0.61547,1.4123e-16,1
154,58,0.12146,0.68249,5.0854e-05,1
128,56,0.11856,0.57826,1.4602e-16,1
238,46,0.12857,0.59331,1.4123e-16,1
18,400,0.086671,0.53607,1.4123e-16,6
129,428,0.027852,0.61188,1.4123e-16,1
5,319,0.52411,0.61521,0.80316,2
235,274,0.086914,0.61504,1.3114e-16,1
117,10,0.048037,0.60248,1.4123e-16,1
4,395,0.11888,0.6417,1.3491e-16,1
201,490,0.26291,0.67675,0.49841,3
163,437,0.066894,0.65567,0.00049511,1
92,25,0.056492,0.59926,1.4123e-16,1
195,388,0.044973,0.63117,1.4123e-16,1
41,473,0.09577,0.57851,1.4123e-16,1
169,338,0.13264,0.72293,0.016156,1
211,20,0.044973,0.62671,0.0013823,1
191,142,0.032214,0.62527,1.4123e-16,1
161,232,0.24995,0.79363,0.36701,3
245,13,0.076045,0.56797,1.4123e-16,1
34,496,0.025977,0.62291,1.4123e-16,1
197,238,0.084167,0.62973,0.011313,1
87,159,0.030085,0.6091,1.4123e-16,1
204,235,0.085642,0.60597,1.4123e-16,1
188,101,0.081601,0.65082,0.00033366,1
76,313,0.065045,0.56647,1.4123e-16,1
145,279,0.32004,0.50451,1.4123e-16,1
86,140,0.032154,0.60614,1.4123e-16,1
111,291,0.084658,0.61407,1.2329e-16,1
189,34,0.023634,0.59571,1.4123e-16,1
126,322,0.064591,0.59487,1.4123e-16,1
11,391,0.031159,0.61656,1.4123e-16,1
250,244,0.11293,0.62129,1.2984e-16,1
223,181,0.61948,0.2727,0.040854,4
232,86,0.082664,0.53057,0.00027739,1
90,340,0.043042,0.62944,0.011149,1
137,365,0.36773,0.34129,1.4123e-16,4
109,165,0.031954,0.59716,1.4123e-16,1
81,280,0.0219,0.63421,1.4123e-16,1
172,225,0.18714,0.64061,1.4123e-16,1
