2,87,165,2,3,4,0,0,0.98214,0.33333,0.33333,0.36364,0,0,165,2,3,4,0,1,0,0,0,0,0,0,0.9322,0.33333,0.3,0.66667,NaN,0
3,89,166,2,2,8,0,0,0.9881,0.33333,0.22222,0.72727,0,0,166,2,2,8,0,0,0,0,0,0,0,0,0.94857,0.5,0.28571,0.57143,NaN,NaN
4,89.5,166,2,2,9,0,0,0.9881,0.33333,0.22222,0.81818,0,0,166,2,2,9,0,0,0,0,0,0,0,0,0.95402,0.4,0.28571,0.64286,NaN,NaN
5,90,167,4,5,4,0,0,0.99405,0.66667,0.55556,0.36364,0,0,167,4,5,4,0,0,0,0,0,0,0,0,0.9382,0.66667,0.45455,0.8,NaN,NaN
6,89.5,166,4,3,6,0,0,0.9881,0.66667,0.33333,0.54545,0,0,166,4,3,6,0,2,0,0,0,0,0,0,0.94857,0.57143,0.5,0.66667,0,0
7,91,165,4,5,8,0,0,0.98214,0.66667,0.55556,0.72727,0,0,165,4,5,8,0,0,0,0,0,0,0,0,0.9593,0.8,0.83333,0.5,0,NaN
8,89,166,0,5,7,0,0,0.9881,0,0.55556,0.63636,0,0,166,0,5,7,0,0,0,0,0,0,0,0,0.93785,0,0.45455,0.63636,NaN,NaN
9,89,166,3,3,6,0,0,0.9881,0.5,0.33333,0.54545,0,0,166,3,3,6,0,0,0,0,0,0,0,0,0.94318,0.6,0.375,0.54545,NaN,NaN
10,89,165,2,4,7,0,0,0.98214,0.33333,0.44444,0.63636,0,0,165,2,4,7,0,3,0,0,0,0,0,0,0.94286,0.66667,0.5,0.63636,NaN,0
11,91,167,3,4,8,0,0,0.99405,0.5,0.44444,0.72727,0,0,167,3,4,8,0,0,0,0,0,0,0,0,0.9435,0.75,0.5,0.72727,NaN,NaN
12,91.5,167,5,4,7,0,0,0.99405,0.83333,0.44444,0.63636,0,0,167,5,4,7,0,0,0,0,0,0,0,0,0.94886,0.71429,0.66667,0.77778,0,NaN
