90,55,0.63982,0.72173,0.38738,4
126,118,0.05088,0.59479,1.4123e-16,1
130,19,0.057673,0.59125,1.4123e-16,1
117,452,0.015412,0.60103,1.4123e-16,1
59,463,0.040359,0.59275,1.4123e-16,1
189,86,0.082664,0.53057,0.00027739,1
89,330,0.0040109,0.613,0.0011924,1
206,71,0.033311,0.61153,1.4123e-16,1
187,319,0.52411,0.61521,0.80316,2
221,329,0.043076,0.60357,1.4123e-16,1
21,269,0.017153,0.6148,0.012702,1
57,385,0.84355,0.54439,1.4751e-16,4
53,40,0.033947,0.59859,1.4123e-16,1
17,235,0.085642,0.60597,1.4123e-16,1
151,498,0.085759,0.71114,0.074278,5
191,236,0.31931,0.60983,0.17594,4
5,434,0.21629,0.63618,1.3292e-16,6
114,15,0.04189,0.63655,1.324e-16,1
66,163,0.16467,0.77809,0.30141,3
230,20,0.044973,0.62671,0.0013823,1
88,160,0.15539,0.58941,1.3543e-16,1
46,79,0.39819,0.52202,1.4395e-16,5
240,54,0.73077,0.77524,0.22428,1
231,32,0.024247,0.62587,0.0013986,1
92,195,0.086615,0.60316,1.4123e-16,1
11,460,0.056054,0.64986,0.0018874,1
38,258,0.051592,0.64762,0.00060639,1
32,478,0.064452,0.60202,1.4123e-16,1
44,254,0.13426,0.64066,0.043239,1
7,137,0.04872,0.63909,2.3736e-06,1
60,229,0.049317,0.59402,1.4123e-16,1
71,381,0.28271,0.47914,0.032359,1
202,45,0.014952,0.61682,5.2216e-05,1
236,50,0.044154,0.62129,1.4123e-16,1
148,164,0.10246,0.55611,2.7668e-05,2
116,43,0.026476,0.59231,0.00027886,1
6,473,0.09577,0.57851,1.4123e-16,1
175,184,0.072098,0.58746,1.3663e-16,1
177,487,0.70324,0.22066,0.0472,4
118,411,0.03827,0.59969,0.00013693,1
36,380,0.51571,0.20179,1.4123e-16,4
222,11,0.39771,0.55695,0.0007605,4
141,69,0.067745,0.6082,0.0027999,1
103,265,0.053562,0.59245,1.4123e-16,1
129,39,0.06357,0.60967,1.4123e-16,1
225,444,0.3773,0.40864,1.3491e-16,6
144,365,0.36773,0.34129,1.4123e-16,4
157,379,0.096948,0.55525,1.4123e-16,1
12,407,0.43659,0.53275,1.3481e-16,1
124,280,0.0219,0.63421,1.4123e-16,1
80,238,0.084167,0.62973,0.011313,1
100,2,0.052852,0.60148,0.00011378,1
99,21,0.07079,0.5935,1.5427e-16,1
188,52,0.048237,0.61478,1.4123e-16,1
227,185,0.054563,0.60971,1.4123e-16,1
199,456,0.11072,0.61515,1.4123e-16,1
61,34,0.023634,0.59571,1.4123e-16,1
16,326,0.098495,0.60006,1.4123e-16,1
97,283,0.074927,0.61625,9.7806e-05,1
163,377,0.53062,0.77792,0.2031,4
211,417,0.068666,0.62229,1.4123e-16,1
20,403,0.080482,0.60933,1.4123e-16,1
196,187,0.067772,0.6207,1.4123e-16,1
120,483,0.067921,0.66924,0.022461,1
143,206,0.072371,0.60772,1.4123e-16,1
182,298,0.48196,0.51965,1.4123e-16,1
205,461,0.02846,0.60788,1.4123e-16,1
229,344,0.28534,0.41516,1.4123e-16,6
76,215,0.11381,0.56313,1.4123e-16,1
74,213,0.16519,0.54038,1.3428e-16,1
243,303,0.074073,0.61113,1.4123e-16,1
174,240,0.019857,0.61909,0.40208,2
107,131,0.076986,0.60191,1.4123e-16,1
180,462,0.040965,0.59382,1.4123e-16,1
136,159,0.030085,0.6091,1.4123e-16,1
55,368,0.048592,0.61293,1.4123e-16,1
183,174,0.060401,0.59626,1.4123e-16,1
246,360,0.11415,0.58417,8.7345e-05,1
49,122,0.10017,0.53516,0.36335,2
241,374,0.24369,0.53857,0.00047152,1
128,497,0.080133,0.6271,1.4123e-16,1
119,264,0.066618,0.61118,1.4123e-16,1
169,177,0.057219,0.59936,0.0045731,1
135,323,0.027591,0.59677,1.4123e-16,1
147,202,0.037215,0.60791,1.4123e-16,1
115,110,0.047669,0.59855,1.4123e-16,1
172,241,0.03488,0.59189,1.4123e-16,1
109,372,0.095854,0.55635,0.0002295,1
58,223,0.5197,0.21827,0.0041329,4
219,132,0.042688,0.65062,0.00046304,3
43,197,0.073923,0.58786,1.4123e-16,1
171,491,0.11777,0.63158,1.499e-16,1
93,299,0.42616,0.90469,0.43743,3
192,471,0.054395,0.60047,0.011819,1
242,370,0.04123,0.60022,1.4123e-16,1
64,354,0.06338,0.59198,1.4123e-16,1
160,201,0.047294,0.61887,1.3558e-16,1
98,49,0.045783,0.6269,1.4123e-16,1
27,162,0.022905,0.62087,0.54808,2
4,182,0.026208,0.60969,1.4123e-16,1
122,315,0.015085,0.61867,2.4027e-05,1
249,426,0.43975,0.8723,0.20111,3
110,139,0.33943,0.55715,0.060416,4
35,237,0.24697,0.55239,1.3491e-16,6
106,176,0.06897,0.5605,0.014202,1
84,364,0.079044,0.60016,1.4123e-16,1
75,383,0.075341,0.60444,1.4123e-16,1
3,6,0.070524,0.58931,1.4123e-16,1
19,493,0.45801,0.29951,1.4123e-16,4
