260,0.1502,0.47409,0.002252,1
279,0.32004,0.50451,1.4123e-16,1
229,0.049317,0.59402,1.4123e-16,1
97,0.067607,0.6119,0.0057473,1
181,0.61948,0.2727,0.040854,4
2,0.052852,0.60148,0.00011378,1
53,0.071854,0.61547,1.4123e-16,1
131,0.076986,0.60191,1.4123e-16,1
146,0.091407,0.61712,1.4123e-16,1
368,0.048592,0.61293,1.4123e-16,1
161,0.0068622,0.62923,0.29932,2
212,0.028707,0.59509,1.4123e-16,1
230,0.02637,0.61026,1.4123e-16,1
56,0.11856,0.57826,1.4602e-16,1
170,0.06346,0.58815,2.0254e-05,1
431,0.19631,0.764,0.55589,3
393,0.090737,0.59414,1.4123e-16,1
334,0.073,0.59692,1.4123e-16,1
295,0.03274,0.61164,1.4123e-16,1
317,0.016835,0.60439,1.4123e-16,1
227,0.051737,0.62064,1.4123e-16,1
428,0.027852,0.61188,1.4123e-16,1
91,0.062216,0.60198,0.00028275,1
463,0.040359,0.59275,1.4123e-16,1
100,0.042508,0.61963,0.3871,2
355,0.070598,0.64833,0.0033218,1
90,0.1133,0.6215,1.2642e-16,1
375,0.040729,0.60429,1.4123e-16,1
380,0.51571,0.20179,1.4123e-16,4
435,0.08719,0.60796,1.4123e-16,1
484,0.55899,0.76899,1.4417e-16,4
153,0.21497,0.39709,0.00094344,4
350,0.37409,0.70994,0.00097343,6
19,0.057673,0.59125,1.4123e-16,1
365,0.36773,0.34129,1.4123e-16,4
120,0.069596,0.61561,1.4123e-16,1
249,0.071793,0.56452,1.4123e-16,1
389,0.014904,0.6115,1.4174e-16,1
93,0.093272,0.63867,1.4123e-16,1
98,0.11991,0.62061,1.4123e-16,1
328,0.081682,0.64008,0.00015197,1
489,0.011141,0.62274,7.8185e-06,1
32,0.024247,0.62587,0.0013986,1
346,0.068613,0.59459,1.4123e-16,1
268,0.39484,0.54893,0.16236,4
261,0.079563,0.60095,1.4123e-16,1
121,0.14677,0.59419,1.4123e-16,1
407,0.43659,0.53275,1.3481e-16,1
388,0.044973,0.63117,1.4123e-16,1
21,0.07079,0.5935,1.5427e-16,1
248,0.79033,0.57874,0.059215,4
28,0.029845,0.60009,0.00045433,1
207,0.080458,0.62559,1.4123e-16,1
143,0.084607,0.57039,1.4123e-16,1
208,0.045536,0.58126,1.4123e-16,1
115,0.0014587,0.62254,0.012411,1
478,0.064452,0.60202,1.4123e-16,1
464,0.083732,0.58254,0.00042319,1
363,0.075439,0.62705,0.014015,1
57,0.0051959,0.61935,0.41651,2
285,0.052056,0.61668,1.4123e-16,1
315,0.015085,0.61867,2.4027e-05,1
392,0.054131,0.65165,1.4123e-16,1
453,0.18404,0.49188,1.4123e-16,4
9,0.0069371,0.61513,0.00022051,1
154,0.049405,0.61158,1.4123e-16,1
271,0.047052,0.58732,0.00074273,1
427,0.047949,0.60099,1.4123e-16,1
138,0.90375,0.6513,0.053555,4
224,0.095637,0.58965,1.4123e-16,1
190,0.077379,0.61667,1.6353e-16,1
137,0.04872,0.63909,2.3736e-06,1
83,0.057798,0.56479,1.4123e-16,1
256,0.78956,0.64085,0.092475,4
237,0.24697,0.55239,1.3491e-16,6
292,0.43144,0.72408,0.40737,3
415,0.79817,0.3891,0.10426,4
114,0.11148,0.63646,1.4123e-16,1
159,0.030085,0.6091,1.4123e-16,1
419,0.060339,0.61785,0.0072063,1
452,0.015412,0.60103,1.4123e-16,1
345,0.038052,0.60623,1.4123e-16,1
14,0.046668,0.61816,1.4123e-16,1
