2,89,169,1,0,8,0,0,0.98256,0.16667,0,0.8,0,0,169,1,0,8,0,0,0,0,0,0,0,0,0.93889,1,0,0.5,NaN,NaN
3,90,170,4,1,5,0,0,0.98837,0.66667,0.125,0.5,0,0,170,4,1,5,0,0,0,0,0,0,0,0,0.94444,0.5,0.33333,0.55556,NaN,NaN
4,89.5,170,2,1,6,0,0,0.98837,0.33333,0.125,0.6,0,0,170,2,1,6,0,0,0,0,0,0,0,0,0.94972,0.25,0.25,0.66667,NaN,NaN
5,90.5,170,4,1,6,0,0,0.98837,0.66667,0.125,0.6,0,0,170,4,1,6,0,0,0,0,0,0,0,0,0.94444,0.57143,0.2,0.75,NaN,NaN
6,90.5,168,3,2,8,0,0,0.97674,0.5,0.25,0.8,0,0,168,3,2,8,0,1,0,0,0,0,0,0,0.95455,0.6,0.33333,0.72727,0,0
7,91.5,169,3,4,7,0,0,0.98256,0.5,0.5,0.7,0,0,169,3,4,7,0,0,0,0,0,0,0,0,0.94944,0.75,0.57143,0.63636,NaN,NaN
8,91.5,171,3,3,6,0,0,0.99419,0.5,0.375,0.6,0,0,171,3,3,6,0,0,0,0,0,0,0,0,0.93443,1,0.6,0.66667,NaN,NaN
9,93,170,6,4,5,1,0,0.98837,1,0.5,0.5,1,0,170,6,4,5,1,0,0,0,0,0,0,0,0.96591,0.85714,0.44444,0.71429,1,NaN
10,88.5,168,2,1,6,0,0,0.97674,0.33333,0.125,0.6,0,0,168,2,1,6,0,1,0,0,0,0,0,0,0.93333,0.66667,0.2,0.54545,NaN,0
11,89,168,2,3,5,0,0,0.97674,0.33333,0.375,0.5,0,0,168,2,3,5,0,2,0,0,0,0,0,0,0.93855,0.66667,0.42857,0.55556,NaN,0
12,91.5,170,6,1,6,0,0,0.98837,1,0.125,0.6,0,0,170,6,1,6,0,0,0,0,0,0,0,0,0.94972,0.66667,0.33333,0.66667,NaN,NaN
13,93,170,5,4,6,1,0,0.98837,0.83333,0.5,0.6,1,0,170,5,4,6,1,1,0,0,0,0,0,0,0.96045,0.71429,0.8,0.66667,1,0
14,92.5,170,3,5,7,0,0,0.98837,0.5,0.625,0.7,0,0,170,3,5,7,0,1,0,0,0,0,0,0,0.94444,0.75,0.83333,0.77778,NaN,0
15,93,171,6,3,5,1,0,0.99419,1,0.375,0.5,1,0,171,6,3,5,1,0,0,0,0,0,0,0,0.96067,0.75,0.5,0.71429,1,NaN
16,89.5,169,3,3,4,0,0,0.98256,0.5,0.375,0.4,0,0,169,3,3,4,0,1,0,0,0,0,0,0,0.93889,0.6,0.5,0.66667,0,0
17,92.5,169,5,5,6,0,0,0.98256,0.83333,0.625,0.6,0,0,169,5,5,6,0,2,0,0,0,0,0,0,0.9548,1,0.625,0.75,NaN,0
18,90.5,168,3,5,5,0,0,0.97674,0.5,0.625,0.5,0,0,168,3,5,5,0,1,0,0,0,0,0,0,0.96,0.75,0.5,0.55556,0,0
19,94,171,5,4,8,0,0,0.99419,0.83333,0.5,0.8,0,0,171,5,4,8,0,0,0,0,0,0,0,0,0.96067,1,0.66667,0.72727,NaN,NaN
20,91,169,4,2,6,1,0,0.98256,0.66667,0.25,0.6,1,0,169,4,2,6,1,0,0,0,0,0,0,0,0.93889,1,0.4,0.6,1,NaN
21,93.5,170,6,5,6,0,0,0.98837,1,0.625,0.6,0,0,170,6,5,6,0,1,0,0,0,0,0,0,0.94972,1,0.83333,0.75,NaN,0
22,93.5,169,5,7,6,0,0,0.98256,0.83333,0.875,0.6,0,0,169,5,7,6,0,0,0,0,0,0,0,0,0.96023,1,0.63636,0.75,NaN,NaN
23,91,170,3,3,5,1,0,0.98837,0.5,0.375,0.5,1,0,170,3,3,5,1,0,0,0,0,0,0,0,0.96045,0.5,0.375,0.625,1,NaN
24,92,168,5,3,8,0,0,0.97674,0.83333,0.375,0.8,0,0,168,5,3,8,0,1,0,0,0,0,0,0,0.95455,1,0.6,0.66667,0,0
25,93.5,170,4,5,8,0,0,0.98837,0.66667,0.625,0.8,0,0,170,4,5,8,0,0,0,0,0,0,0,0,0.95506,1,0.71429,0.8,0,NaN
26,93,169,5,5,7,0,0,0.98256,0.83333,0.625,0.7,0,0,169,5,5,7,0,0,0,0,0,0,0,0,0.96023,0.83333,0.625,0.7,NaN,NaN
