37,130,0.025211,0.63131,0.58804,2
137,332,0.45249,0.54766,0.079476,4
218,353,0.02806,0.61559,0.00013917,1
10,378,0.085748,0.63255,1.4815e-16,1
242,261,0.079563,0.60095,1.4123e-16,1
118,431,0.19631,0.764,0.55589,3
228,482,0.062316,0.61985,1.3708e-16,1
240,325,0.09544,0.71193,0.55201,2
34,490,0.26291,0.67675,0.49841,3
211,300,0.079336,0.57948,0.0015796,1
205,177,0.057219,0.59936,0.0045731,1
131,236,0.31931,0.60983,0.17594,4
200,76,0.10035,0.62108,1.4123e-16,1
135,248,0.79033,0.57874,0.059215,4
121,313,0.065045,0.56647,1.4123e-16,1
60,346,0.068613,0.59459,1.4123e-16,1
154,224,0.095637,0.58965,1.4123e-16,1
58,462,0.040965,0.59382,1.4123e-16,1
87,81,0.10553,0.60653,1.4123e-16,1
196,260,0.1502,0.47409,0.002252,1
169,185,0.054563,0.60971,1.4123e-16,1
83,30,0.12859,0.62928,1.4123e-16,1
99,447,0.02922,0.61925,0.0024805,1
43,85,0.079671,0.62895,1.4123e-16,1
124,102,0.079166,0.61456,0.0012078,1
188,285,0.052056,0.61668,1.4123e-16,1
105,414,0.030059,0.56529,1.4123e-16,1
147,100,0.042508,0.61963,0.3871,2
183,472,0.076537,0.57388,3.558e-05,1
224,23,0.095527,0.56572,1.4123e-16,1
220,8,0.68999,0.50244,0.18308,4
18,202,0.037215,0.60791,1.4123e-16,1
165,367,0.041412,0.58583,1.587e-06,1
233,264,0.066618,0.61118,1.4123e-16,1
8,329,0.043076,0.60357,1.4123e-16,1
35,147,0.054516,0.59957,1.4123e-16,1
173,318,0.076174,0.61065,1.4123e-16,1
247,381,0.28271,0.47914,0.032359,1
248,420,0.089876,0.59967,1.4123e-16,1
195,174,0.060401,0.59626,1.4123e-16,1
126,39,0.06357,0.60967,1.4123e-16,1
139,101,0.081601,0.65082,0.00033366,1
22,90,0.1133,0.6215,1.2642e-16,1
36,256,0.78956,0.64085,0.092475,4
12,32,0.024247,0.62587,0.0013986,1
66,247,0.057619,0.59416,0.00017221,1
104,125,0.060984,0.63525,1.4123e-16,1
177,327,0.092341,0.49784,1.4123e-16,1
53,72,0.051463,0.60578,1.4123e-16,1
158,396,0.12259,0.67507,0.013019,1
11,203,0.12177,0.58361,1.6215e-16,1
107,395,0.11888,0.6417,1.3491e-16,1
214,386,0.047111,0.61301,1.4123e-16,1
185,190,0.077379,0.61667,1.6353e-16,1
133,454,0.079209,0.6117,1.4123e-16,1
112,480,0.080946,0.62823,1.4385e-16,1
71,394,0.078705,0.58478,1.4123e-16,1
75,28,0.029845,0.60009,0.00045433,1
80,226,0.072223,0.58843,1.4123e-16,1
51,470,0.10443,0.63492,1.4123e-16,1
193,294,0.13304,0.61546,1.4123e-16,1
64,47,0.13679,0.60766,1.4123e-16,1
32,204,0.028598,0.61079,1.4123e-16,1
204,158,0.058869,0.62569,1.4123e-16,1
144,487,0.70324,0.22066,0.0472,4
189,114,0.11148,0.63646,1.4123e-16,1
61,239,0.0056446,0.61882,0.42128,2
79,51,0.15094,0.64865,1.4711e-16,1
191,280,0.0219,0.63421,1.4123e-16,1
94,128,0.044447,0.58311,1.4123e-16,1
81,228,0.13305,0.61538,1.4123e-16,1
161,127,0.09678,0.56387,0.00010766,1
41,276,0.028841,0.59095,1.4123e-16,1
234,240,0.019857,0.61909,0.40208,2
85,415,0.79817,0.3891,0.10426,4
89,137,0.04872,0.63909,2.3736e-06,1
20,272,0.14075,0.8,0.42262,3
40,118,0.05088,0.59479,1.4123e-16,1
70,246,0.059217,0.64372,1.4123e-16,1
130,347,0.12026,0.56198,1.4123e-16,1
156,2,0.052852,0.60148,0.00011378,1
