2,91.5,161,5,8,9,0,0,0.98773,0.83333,0.61538,0.81818,0,0,161,5,8,9,0,0,0,0,0,0,0,0,0.95266,0.71429,0.72727,0.69231,NaN,NaN
3,91,162,3,11,6,0,0,0.99387,0.5,0.84615,0.54545,0,0,162,3,11,6,0,0,0,0,0,0,0,0,0.95858,1,0.61111,0.6,NaN,NaN
4,89,162,3,8,5,0,0,0.99387,0.5,0.61538,0.45455,0,0,162,3,8,5,0,2,0,0,0,0,0,0,0.94186,0.6,0.61538,0.625,NaN,0
5,90,162,4,9,5,0,0,0.99387,0.66667,0.69231,0.45455,0,0,162,4,9,5,0,1,0,0,0,0,0,0,0.92571,1,0.64286,0.83333,NaN,0
6,92.5,162,5,11,7,0,0,0.99387,0.83333,0.84615,0.63636,0,0,162,5,11,7,0,0,0,0,0,0,0,0,0.94186,1,0.78571,0.77778,NaN,NaN
7,90.5,162,3,7,9,0,0,0.99387,0.5,0.53846,0.81818,0,0,162,3,7,9,0,0,0,0,0,0,0,0,0.95294,0.75,0.53846,0.69231,NaN,NaN
8,88.5,162,1,8,6,0,0,0.99387,0.16667,0.61538,0.54545,0,0,162,1,8,6,0,0,0,0,0,0,0,0,0.91011,1,0.61538,0.75,NaN,NaN
9,90.5,162,3,9,7,0,0,0.99387,0.5,0.69231,0.63636,0,0,162,3,9,7,0,0,0,0,0,0,0,0,0.93103,0.75,0.69231,0.77778,NaN,NaN
10,90.5,162,4,9,6,0,0,0.99387,0.66667,0.69231,0.54545,0,0,162,4,9,6,0,1,0,0,0,0,0,0,0.94186,0.8,0.69231,0.75,0,0
11,89,162,4,9,3,0,0,0.99387,0.66667,0.69231,0.27273,0,0,162,4,9,3,0,1,0,0,0,0,0,0,0.94737,0.8,0.5625,0.6,0,0
12,90,162,2,10,6,0,0,0.99387,0.33333,0.76923,0.54545,0,0,162,2,10,6,0,1,0,0,0,0,0,0,0.95294,1,0.52632,0.75,NaN,0
13,91,161,5,9,7,0,0,0.98773,0.83333,0.69231,0.63636,0,0,161,5,9,7,0,1,0,0,0,0,0,0,0.93605,0.83333,0.9,0.63636,NaN,0
14,90,161,6,8,5,0,0,0.98773,1,0.61538,0.45455,0,0,161,6,8,5,0,3,0,0,0,0,0,0,0.93064,0.85714,0.8,0.71429,NaN,0
15,91.5,161,6,9,7,0,0,0.98773,1,0.69231,0.63636,0,0,161,6,9,7,0,2,0,0,0,0,0,0,0.94152,0.85714,0.81818,0.77778,NaN,0
16,89,161,3,11,3,0,0,0.98773,0.5,0.84615,0.27273,0,0,161,3,11,3,0,1,0,0,0,0,0,0,0.92529,1,0.6875,0.5,NaN,0
17,90.5,162,5,8,6,0,0,0.99387,0.83333,0.61538,0.54545,0,0,162,5,8,6,0,1,0,0,0,0,0,0,0.94737,0.625,0.66667,0.85714,0,0
18,91.5,162,5,8,8,0,0,0.99387,0.83333,0.61538,0.72727,0,0,162,5,8,8,0,1,0,0,0,0,0,0,0.94186,0.83333,0.72727,0.88889,0,0
19,88.5,161,2,7,7,0,0,0.98773,0.33333,0.53846,0.63636,0,0,161,2,7,7,0,1,0,0,0,0,0,0,0.94152,0.5,0.58333,0.63636,0,0
20,89,162,4,7,5,0,0,0.99387,0.66667,0.53846,0.45455,0,0,162,4,7,5,0,1,0,0,0,0,0,0,0.93103,0.66667,0.7,0.55556,NaN,0
21,89,162,4,8,4,0,0,0.99387,0.66667,0.61538,0.36364,0,0,162,4,8,4,0,2,0,0,0,0,0,0,0.94737,0.66667,0.57143,0.66667,0,0
22,91.5,162,5,7,9,0,0,0.99387,0.83333,0.53846,0.81818,0,0,162,5,7,9,0,2,0,0,0,0,0,0,0.94737,0.83333,0.77778,0.75,NaN,0
23,91.5,162,5,9,7,0,0,0.99387,0.83333,0.69231,0.63636,0,0,162,5,9,7,0,0,0,0,0,0,0,0,0.94186,0.83333,0.75,0.77778,0,NaN
24,90,162,4,7,7,0,0,0.99387,0.66667,0.53846,0.63636,0,0,162,4,7,7,0,0,0,0,0,0,0,0,0.94737,0.8,0.7,0.63636,0,NaN
25,90,162,5,6,7,0,0,0.99387,0.83333,0.46154,0.63636,0,0,162,5,6,7,0,0,0,0,0,0,0,0,0.94737,0.625,0.54545,0.7,NaN,NaN
26,92,161,6,9,8,0,0,0.98773,1,0.69231,0.72727,0,0,161,6,9,8,0,1,0,0,0,0,0,0,0.94706,0.85714,0.81818,0.72727,NaN,0
27,89,160,4,9,5,0,0,0.9816,0.66667,0.69231,0.45455,0,0,160,4,9,5,0,4,0,0,0,0,0,0,0.93023,0.8,0.75,0.71429,NaN,0
28,91,162,4,10,6,0,0,0.99387,0.66667,0.76923,0.54545,0,0,162,4,10,6,0,1,0,0,0,0,0,0,0.94737,1,0.71429,0.6,NaN,0
29,90,162,1,9,8,0,0,0.99387,0.16667,0.69231,0.72727,0,0,162,1,9,8,0,1,0,0,0,0,0,0,0.92571,0.5,0.69231,0.88889,NaN,0
30,91,161,5,8,8,0,0,0.98773,0.83333,0.61538,0.72727,0,0,161,5,8,8,0,1,0,0,0,0,0,0,0.94706,0.83333,0.8,0.66667,0,0
31,90.5,162,3,8,8,0,0,0.99387,0.5,0.61538,0.72727,0,0,162,3,8,8,0,0,0,0,0,0,0,0,0.93642,0.75,0.61538,0.8,NaN,NaN
32,92.5,162,5,9,9,0,0,0.99387,0.83333,0.69231,0.81818,0,0,162,5,9,9,0,0,0,0,0,0,0,0,0.94186,0.83333,0.9,0.75,NaN,NaN
33,89.5,161,4,8,6,0,0,0.98773,0.66667,0.61538,0.54545,0,0,161,4,8,6,0,3,0,0,0,0,0,0,0.93605,0.8,0.8,0.6,NaN,0
34,91,162,5,9,6,0,0,0.99387,0.83333,0.69231,0.54545,0,0,162,5,9,6,0,3,0,0,0,0,0,0,0.95294,0.83333,0.81818,0.75,0,0
35,89,161,4,8,5,0,0,0.98773,0.66667,0.61538,0.45455,0,0,161,4,8,5,0,1,0,0,0,0,0,0,0.94152,0.66667,0.57143,0.71429,0,0
36,89.5,162,3,10,4,0,0,0.99387,0.5,0.76923,0.36364,0,0,162,3,10,4,0,3,0,0,0,0,0,0,0.95294,0.6,0.625,0.66667,NaN,0
37,90.5,160,6,8,7,0,0,0.9816,1,0.61538,0.63636,0,0,160,6,8,7,0,1,0,0,0,0,0,0,0.93567,0.85714,0.72727,0.7,NaN,0
38,91.5,162,5,10,6,0,0,0.99387,0.83333,0.76923,0.54545,0,0,162,5,10,6,0,2,0,0,0,0,0,0,0.94186,1,0.76923,0.75,NaN,0
39,90.5,162,6,5,8,0,0,0.99387,1,0.38462,0.72727,0,0,162,6,5,8,0,2,0,0,0,0,0,0,0.95294,0.6,0.83333,0.72727,0,0
40,90.5,160,3,9,9,0,0,0.9816,0.5,0.69231,0.81818,0,0,160,3,9,9,0,1,0,0,0,0,0,0,0.94118,1,0.6,0.81818,NaN,0
41,89,161,2,7,8,0,0,0.98773,0.33333,0.53846,0.72727,0,0,161,2,7,8,0,1,0,0,0,0,0,0,0.93064,0.5,0.63636,0.8,0,0
42,91,161,5,8,8,0,0,0.98773,0.83333,0.61538,0.72727,0,0,161,5,8,8,0,1,0,0,0,0,0,0,0.94152,0.625,0.88889,0.8,0,0
43,90,160,6,8,6,0,0,0.9816,1,0.61538,0.54545,0,0,160,6,8,6,0,2,0,0,0,0,0,0,0.94675,0.85714,0.66667,0.66667,0,0
44,89,162,3,8,5,0,0,0.99387,0.5,0.61538,0.45455,0,0,162,3,8,5,0,3,0,0,0,0,0,0,0.93103,1,0.8,0.625,0,0
45,92,162,5,9,7,0,1,0.99387,0.83333,0.69231,0.63636,0,0.2,162,5,9,7,0,1,0,0,0,0,0,0,0.95294,0.71429,0.75,0.875,0,0.5
46,91,162,6,7,7,0,0,0.99387,1,0.53846,0.63636,0,0,162,6,7,7,0,2,0,0,0,0,0,0,0.95294,0.75,0.77778,0.7,0,0
47,88.5,161,4,6,6,0,0,0.98773,0.66667,0.46154,0.54545,0,0,161,4,6,6,0,0,0,0,0,0,0,0,0.92529,0.57143,0.6,0.66667,NaN,NaN
48,90,162,2,10,6,0,0,0.99387,0.33333,0.76923,0.54545,0,0,162,2,10,6,0,5,0,0,0,0,0,0,0.94186,1,0.71429,0.85714,NaN,0
49,90.5,161,6,8,6,0,0,0.98773,1,0.61538,0.54545,0,0,161,6,8,6,0,2,0,0,0,0,0,0,0.95833,0.85714,0.66667,0.6,0,0
50,91,161,5,11,5,0,0,0.98773,0.83333,0.84615,0.45455,0,0,161,5,11,5,0,6,0,0,0,0,0,0,0.95266,1,0.84615,0.71429,NaN,0
