119,237,0.24697,0.55239,1.3491e-16,6
98,221,0.072755,0.60331,0.00018317,1
189,412,0.10145,0.63085,1.3114e-16,1
179,406,0.070128,0.5838,1.4123e-16,1
245,186,0.091675,0.55041,0.0020134,1
163,335,0.055237,0.62391,1.4123e-16,1
241,184,0.072098,0.58746,1.3663e-16,1
54,300,0.079336,0.57948,0.0015796,1
11,479,0.10568,0.57757,1.4123e-16,1
126,280,0.0219,0.63421,1.4123e-16,1
122,427,0.047949,0.60099,1.4123e-16,1
64,189,0.047679,0.62255,1.4123e-16,1
4,486,0.083365,0.58312,1.4123e-16,1
218,174,0.060401,0.59626,1.4123e-16,1
194,259,0.044986,0.61431,1.4123e-16,1
231,37,0.011229,0.61082,1.4123e-16,1
180,173,0.080502,0.59357,1.4123e-16,1
108,95,0.14566,0.59684,1.3741e-16,1
214,356,0.02885,0.60285,1.4123e-16,1
38,428,0.027852,0.61188,1.4123e-16,1
232,390,0.12448,0.52639,1.4123e-16,1
16,292,0.43144,0.72408,0.40737,3
223,471,0.054395,0.60047,0.011819,1
151,105,0.25609,0.36708,0.0053975,4
188,387,0.081805,0.66684,0.0071745,1
95,341,0.023442,0.63843,9.0282e-06,1
59,244,0.11293,0.62129,1.2984e-16,1
92,447,0.02922,0.61925,0.0024805,1
78,152,0.066699,0.59438,1.4123e-16,1
212,207,0.080458,0.62559,1.4123e-16,1
110,156,0.016527,0.61899,0.41417,2
33,461,0.02846,0.60788,1.4123e-16,1
164,167,0.12078,0.57871,1.4123e-16,1
8,402,0.10103,0.55855,0.011085,1
186,268,0.39484,0.54893,0.16236,4
240,14,0.046668,0.61816,1.4123e-16,1
235,3,0.085519,0.6207,1.3875e-16,1
224,282,0.098038,0.63688,0.00056527,1
52,84,0.70581,0.33419,0.095101,4
145,263,0.058488,0.5936,1.4123e-16,1
112,466,0.025276,0.60711,1.4123e-16,1
202,496,0.025977,0.62291,1.4123e-16,1
150,279,0.32004,0.50451,1.4123e-16,1
82,1,0.03071,0.61537,1.4123e-16,1
21,137,0.04872,0.63909,2.3736e-06,1
47,136,0.09072,0.62143,0.0068746,1
213,408,0.032371,0.6214,1.4123e-16,1
96,261,0.079563,0.60095,1.4123e-16,1
85,157,0.05795,0.62493,1.6105e-16,1
76,235,0.085642,0.60597,1.4123e-16,1
208,373,0.038523,0.5778,1.4123e-16,1
61,265,0.053562,0.59245,1.4123e-16,1
243,384,0.1053,0.61539,1.5741e-16,1
17,19,0.057673,0.59125,1.4123e-16,1
190,107,0.040279,0.59514,1.4123e-16,1
94,487,0.70324,0.22066,0.0472,4
111,29,0.055803,0.62312,0.0050463,1
19,274,0.086914,0.61504,1.3114e-16,1
89,27,0.038984,0.58869,1.4123e-16,1
143,385,0.84355,0.54439,1.4751e-16,4
183,399,0.43176,0.53764,1.4123e-16,1
167,425,0.048602,0.56326,1.4123e-16,1
238,394,0.078705,0.58478,1.4123e-16,1
162,249,0.071793,0.56452,1.4123e-16,1
55,459,0.080251,0.54521,0.00057806,1
32,336,0.073378,0.59418,1.4123e-16,1
101,446,0.06761,0.6196,1.4123e-16,1
118,168,0.39251,0.56046,0.05862,4
36,311,0.16527,0.60143,1.4337e-16,6
43,250,0.049217,0.62044,1.4123e-16,1
41,125,0.060984,0.63525,1.4123e-16,1
138,345,0.038052,0.60623,1.4123e-16,1
40,389,0.014904,0.6115,1.4174e-16,1
175,365,0.36773,0.34129,1.4123e-16,4
153,150,0.095446,0.62464,0.00020058,1
144,203,0.12177,0.58361,1.6215e-16,1
