2,88,165,1,4,6,0,0,0.98214,0.16667,0.36364,0.54545,0,0,165,1,4,6,0,0,0,0,0,0,0,0,0.94828,0.2,0.36364,0.6,NaN,NaN
3,88.5,165,3,4,5,0,0,0.98214,0.5,0.36364,0.45455,0,0,165,3,4,5,0,0,0,0,0,0,0,0,0.9375,0.5,0.5,0.5,NaN,NaN
4,90,165,4,4,7,0,0,0.98214,0.66667,0.36364,0.63636,0,0,165,4,4,7,0,0,0,0,0,0,0,0,0.95376,1,0.5,0.46667,NaN,NaN
5,90,165,6,4,5,0,0,0.98214,1,0.36364,0.45455,0,0,165,6,4,5,0,0,0,0,0,0,0,0,0.94828,0.66667,0.5,0.55556,NaN,NaN
6,90.5,165,4,6,6,0,0,0.98214,0.66667,0.54545,0.54545,0,0,165,4,6,6,0,0,0,0,0,0,0,0,0.94286,0.8,0.6,0.6,NaN,NaN
7,90,167,4,4,5,0,0,0.99405,0.66667,0.36364,0.45455,0,0,167,4,4,5,0,0,0,0,0,0,0,0,0.9435,0.66667,0.44444,0.625,NaN,NaN
8,90,167,5,3,5,0,0,0.99405,0.83333,0.27273,0.45455,0,0,167,5,3,5,0,0,0,0,0,0,0,0,0.9435,0.55556,0.42857,0.71429,NaN,NaN
9,92,167,6,4,7,0,0,0.99405,1,0.36364,0.63636,0,0,167,6,4,7,0,0,0,0,0,0,0,0,0.95977,0.66667,0.57143,0.7,NaN,NaN
10,89,166,4,3,5,0,0,0.9881,0.66667,0.27273,0.45455,0,0,166,4,3,5,0,0,0,0,0,0,0,0,0.93785,0.57143,0.375,0.625,NaN,NaN
11,90.5,166,5,5,5,0,0,0.9881,0.83333,0.45455,0.45455,0,0,166,5,5,5,0,0,0,0,0,0,0,0,0.92737,0.83333,0.625,0.71429,NaN,NaN
12,92,166,6,3,9,0,0,0.9881,1,0.27273,0.81818,0,0,166,6,3,9,0,0,0,0,0,0,0,0,0.95954,0.75,0.75,0.6,NaN,NaN
13,90,166,6,3,5,0,0,0.9881,1,0.27273,0.45455,0,0,166,6,3,5,0,0,0,0,0,0,0,0,0.93785,0.6,0.6,0.625,NaN,NaN
14,91,165,5,5,7,0,0,0.98214,0.83333,0.45455,0.63636,0,0,165,5,5,7,0,0,0,0,0,0,0,0,0.94828,0.71429,0.55556,0.7,NaN,NaN
15,92,166,5,5,8,0,0,0.9881,0.83333,0.45455,0.72727,0,0,166,5,5,8,0,0,0,0,0,0,0,0,0.95402,0.83333,0.625,0.66667,NaN,NaN
16,89.5,164,5,4,6,0,0,0.97619,0.83333,0.36364,0.54545,0,0,164,5,4,6,0,0,0,0,0,0,0,0,0.94253,0.625,0.57143,0.6,0,NaN
