383,0.075341,0.60444,1.4123e-16,1
390,0.12448,0.52639,1.4123e-16,1
176,0.06897,0.5605,0.014202,1
301,0.030295,0.61946,1.4123e-16,1
91,0.062216,0.60198,0.00028275,1
252,0.074811,0.59969,1.4123e-16,1
314,0.037938,0.59555,1.4123e-16,1
310,0.22451,0.53472,7.5318e-05,1
401,0.31453,0.46208,1.4123e-16,5
196,0.030264,0.61368,1.4123e-16,1
457,0.067555,0.63281,1.4123e-16,1
207,0.080458,0.62559,1.4123e-16,1
105,0.25609,0.36708,0.0053975,4
194,0.033892,0.61992,1.4123e-16,1
134,0.60585,0.49204,0.092035,4
336,0.073378,0.59418,1.4123e-16,1
387,0.081805,0.66684,0.0071745,1
411,0.03827,0.59969,0.00013693,1
396,0.12259,0.67507,0.013019,1
434,0.21629,0.63618,1.3292e-16,6
138,0.90375,0.6513,0.053555,4
79,0.39819,0.52202,1.4395e-16,5
299,0.42616,0.90469,0.43743,3
119,0.086537,0.56072,1.2434e-16,1
48,0.48857,0.74305,0.67997,3
46,0.12857,0.59331,1.4123e-16,1
442,0.010116,0.62286,0.44531,2
127,0.09678,0.56387,0.00010766,1
111,0.0072666,0.61262,0.00025036,1
88,0.33901,0.81503,0.78213,3
339,0.12227,0.59272,1.4123e-16,1
204,0.028598,0.61079,1.4123e-16,1
480,0.080946,0.62823,1.4385e-16,1
363,0.075439,0.62705,0.014015,1
143,0.084607,0.57039,1.4123e-16,1
40,0.033947,0.59859,1.4123e-16,1
206,0.072371,0.60772,1.4123e-16,1
42,0.12127,0.6104,1.4123e-16,1
189,0.047679,0.62255,1.4123e-16,1
499,0.019437,0.60509,1.6721e-05,1
408,0.032371,0.6214,1.4123e-16,1
67,0.015181,0.61531,1.4123e-16,1
15,0.04189,0.63655,1.324e-16,1
177,0.057219,0.59936,0.0045731,1
359,0.38102,0.35785,0.036737,4
225,0.18714,0.64061,1.4123e-16,1
108,0.12174,0.5365,1.4123e-16,6
472,0.076537,0.57388,3.558e-05,1
334,0.073,0.59692,1.4123e-16,1
436,0.028704,0.60182,1.4123e-16,1
21,0.07079,0.5935,1.5427e-16,1
174,0.060401,0.59626,1.4123e-16,1
450,0.078099,0.58395,1.3991e-06,1
212,0.028707,0.59509,1.4123e-16,1
144,0.062789,0.56939,0.00016976,1
265,0.053562,0.59245,1.4123e-16,1
232,0.24995,0.79363,0.36701,3
36,0.075687,0.61149,1.4123e-16,1
249,0.071793,0.56452,1.4123e-16,1
81,0.10553,0.60653,1.4123e-16,1
55,0.63982,0.72173,0.38738,4
462,0.040965,0.59382,1.4123e-16,1
421,0.022341,0.59713,8.6786e-05,1
268,0.39484,0.54893,0.16236,4
340,0.043042,0.62944,0.011149,1
377,0.53062,0.77792,0.2031,4
467,0.2262,0.6296,1.438e-16,5
28,0.029845,0.60009,0.00045433,1
80,0.096318,0.57001,1.4123e-16,1
178,0.010083,0.60195,0.0022744,1
43,0.026476,0.59231,0.00027886,1
463,0.040359,0.59275,1.4123e-16,1
452,0.015412,0.60103,1.4123e-16,1
449,0.15186,0.51823,0.00038718,1
26,0.16569,0.77622,0.46907,3
52,0.048237,0.61478,1.4123e-16,1
229,0.049317,0.59402,1.4123e-16,1
481,0.040645,0.61473,1.4123e-16,1
433,0.084291,0.62335,1.6267e-05,1
464,0.083732,0.58254,0.00042319,1
289,0.056843,0.58483,1.4123e-16,1
466,0.025276,0.60711,1.4123e-16,1
198,0.039348,0.60923,1.3074e-06,1
335,0.055237,0.62391,1.4123e-16,1
139,0.33943,0.55715,0.060416,4
30,0.12859,0.62928,1.4123e-16,1
240,0.019857,0.61909,0.40208,2
366,0.093997,0.58854,0.00059114,1
365,0.36773,0.34129,1.4123e-16,4
89,0.07947,0.69678,1.5785e-16,3
131,0.076986,0.60191,1.4123e-16,1
149,0.09052,0.59826,1.3226e-16,1
148,0.048059,0.59971,6.8052e-05,1
437,0.066894,0.65567,0.00049511,1
172,0.013249,0.60916,3.6667e-06,1
64,0.065619,0.63078,1.4123e-16,1
217,0.28788,0.56609,0.034857,1
147,0.054516,0.59957,1.4123e-16,1
326,0.098495,0.60006,1.4123e-16,1
187,0.067772,0.6207,1.4123e-16,1
258,0.051592,0.64762,0.00060639,1
60,0.016451,0.6298,0.54792,2
192,0.012487,0.62015,1.4123e-16,1
474,0.096593,0.55314,1.2826e-16,1
405,0.082134,0.67171,0.017475,6
205,0.084086,0.62221,1.4123e-16,1
368,0.048592,0.61293,1.4123e-16,1
129,0.027613,0.62061,1.4123e-16,1
500,0.033091,0.62136,1.4123e-16,1
297,0.14804,0.59326,1.4123e-16,1
375,0.040729,0.60429,1.4123e-16,1
1,0.03071,0.61537,1.4123e-16,1
57,0.0051959,0.61935,0.41651,2
260,0.1502,0.47409,0.002252,1
320,0.24738,0.43223,0.033618,1
100,0.042508,0.61963,0.3871,2
256,0.78956,0.64085,0.092475,4
6,0.070524,0.58931,1.4123e-16,1
104,0.0047786,0.62143,0.00065302,1
136,0.09072,0.62143,0.0068746,1
356,0.02885,0.60285,1.4123e-16,1
114,0.11148,0.63646,1.4123e-16,1
274,0.086914,0.61504,1.3114e-16,1
398,0.089797,0.58129,1.5376e-16,1
348,0.30357,0.30502,1.4123e-16,6
243,0.038297,0.61187,1.4123e-16,1
312,0.030321,0.59202,1.4123e-16,1
460,0.056054,0.64986,0.0018874,1
14,0.046668,0.61816,1.4123e-16,1
303,0.074073,0.61113,1.4123e-16,1
32,0.024247,0.62587,0.0013986,1
39,0.06357,0.60967,1.4123e-16,1
8,0.68999,0.50244,0.18308,4
33,0.11178,0.5944,1.4123e-16,1
69,0.067745,0.6082,0.0027999,1
