2,87.5,164,1,8,2,0,0,0.98204,0.14286,0.66667,0.22222,0,0,164,1,8,2,0,0,0,0,0,0,0,0,0.92655,0.5,0.53333,0.33333,NaN,NaN
3,89.5,166,4,6,3,0,0,0.99401,0.57143,0.5,0.33333,0,0,166,4,6,3,0,0,0,0,0,0,0,0,0.93785,0.57143,0.6,0.5,NaN,NaN
4,89,166,6,4,2,0,0,0.99401,0.85714,0.33333,0.22222,0,0,166,6,4,2,0,0,0,0,0,0,0,0,0.93785,0.66667,0.57143,0.28571,NaN,NaN
5,89.5,166,5,7,1,0,0,0.99401,0.71429,0.58333,0.11111,0,0,166,5,7,1,0,0,0,0,0,0,0,0,0.94318,0.625,0.53846,0.33333,NaN,NaN
6,90,165,5,6,4,0,0,0.98802,0.71429,0.5,0.44444,0,0,165,5,6,4,0,1,0,0,0,0,0,0,0.94286,0.83333,0.6,0.5,NaN,0
7,91,166,3,6,7,0,0,0.99401,0.42857,0.5,0.77778,0,0,166,3,6,7,0,0,0,0,0,0,0,0,0.94318,0.6,0.66667,0.7,NaN,NaN
8,90,164,5,8,3,0,0,0.98204,0.71429,0.66667,0.33333,0,0,164,5,8,3,0,1,0,0,0,0,0,0,0.94253,0.83333,0.61538,0.5,NaN,0
9,88,165,2,6,3,0,0,0.98802,0.28571,0.5,0.33333,0,0,165,2,6,3,0,0,0,0,0,0,0,0,0.9375,0.5,0.5,0.375,NaN,NaN
10,90,166,4,7,3,0,0,0.99401,0.57143,0.58333,0.33333,0,0,166,4,7,3,0,0,0,0,0,0,0,0,0.92737,0.8,0.77778,0.5,0,NaN
11,90.5,165,6,7,3,0,0,0.98802,0.85714,0.58333,0.33333,0,0,165,6,7,3,0,0,0,0,0,0,0,0,0.94828,0.75,0.7,0.42857,0,NaN
12,88.5,165,2,6,4,0,0,0.98802,0.28571,0.5,0.44444,0,0,165,2,6,4,0,2,0,0,0,0,0,0,0.92697,0.66667,0.75,0.44444,NaN,0
