2,88.5,164,1,5,7,0,0,0.98795,0.16667,0.45455,0.63636,0,0,164,1,5,7,0,0,0,0,0,0,0,0,0.92135,1,0.55556,0.58333,NaN,NaN
3,88.5,164,2,6,5,0,0,0.98795,0.33333,0.54545,0.45455,0,0,164,2,6,5,0,0,0,0,0,0,0,0,0.94253,0.4,0.42857,0.71429,NaN,NaN
4,88,163,3,5,5,0,0,0.98193,0.5,0.45455,0.45455,0,0,163,3,5,5,0,0,0,0,0,0,0,0,0.92614,0.6,0.45455,0.625,NaN,NaN
5,90,163,3,6,8,0,0,0.98193,0.5,0.54545,0.72727,0,0,163,3,6,8,0,0,0,0,0,0,0,0,0.94767,0.6,0.6,0.61538,NaN,NaN
6,89.5,165,2,5,7,0,0,0.99398,0.33333,0.45455,0.63636,0,0,165,2,5,7,0,0,0,0,0,0,0,0,0.92697,0.5,0.55556,0.77778,NaN,NaN
7,91,163,4,7,8,0,0,0.98193,0.66667,0.63636,0.72727,0,0,163,4,7,8,0,0,0,0,0,0,0,0,0.93143,1,0.875,0.61538,NaN,NaN
8,90.5,165,4,6,6,0,0,0.99398,0.66667,0.54545,0.54545,0,0,165,4,6,6,0,0,0,0,0,0,0,0,0.94828,0.66667,0.6,0.66667,0,NaN
9,89,164,2,4,8,0,0,0.98795,0.33333,0.36364,0.72727,0,0,164,2,4,8,0,0,0,0,0,0,0,0,0.93714,0.4,0.44444,0.72727,NaN,NaN
10,91,165,2,8,7,0,0,0.99398,0.33333,0.72727,0.63636,0,0,165,2,8,7,0,0,0,0,0,0,0,0,0.9322,1,0.61538,0.875,NaN,NaN
11,89,164,3,5,6,0,0,0.98795,0.5,0.45455,0.54545,0,0,164,3,5,6,0,1,0,0,0,0,0,0,0.92135,0.6,0.71429,0.66667,NaN,0
12,91,163,5,6,8,0,0,0.98193,0.83333,0.54545,0.72727,0,0,163,5,6,8,0,1,0,0,0,0,0,0,0.93678,0.83333,0.85714,0.66667,NaN,0
13,90,164,4,5,7,0,0,0.98795,0.66667,0.45455,0.63636,0,0,164,4,5,7,0,1,0,0,0,0,0,0,0.94253,0.57143,0.55556,0.77778,NaN,0
14,89.5,164,2,6,7,0,0,0.98795,0.33333,0.54545,0.63636,0,0,164,2,6,7,0,0,0,0,0,0,0,0,0.94798,0.5,0.5,0.7,0,NaN
15,89.5,164,2,7,6,0,0,0.98795,0.33333,0.63636,0.54545,0,0,164,2,7,6,0,3,0,0,0,0,0,0,0.93714,0.66667,0.63636,0.75,NaN,0
16,91.5,165,5,4,9,0,0,0.99398,0.83333,0.36364,0.81818,0,0,165,5,4,9,0,0,0,0,0,0,0,0,0.9322,0.71429,0.66667,0.9,NaN,NaN
17,88,164,3,4,5,0,0,0.98795,0.5,0.36364,0.45455,0,0,164,3,4,5,0,0,0,0,0,0,0,0,0.9162,0.5,0.57143,0.625,NaN,NaN
18,90,164,4,6,6,0,0,0.98795,0.66667,0.54545,0.54545,0,0,164,4,6,6,0,1,0,0,0,0,0,0,0.93714,0.66667,0.75,0.66667,0,0
19,91,164,3,6,9,0,0,0.98795,0.5,0.54545,0.81818,0,0,164,3,6,9,0,0,0,0,0,0,0,0,0.94798,0.75,0.6,0.69231,NaN,NaN
20,90.5,165,2,6,8,0,0,0.99398,0.33333,0.54545,0.72727,0,0,165,2,6,8,0,0,0,0,0,0,0,0,0.94286,0.33333,0.66667,0.8,NaN,NaN
